,A,B,C,D,E,F1,G1,H1,I1,J1,M,N,K1,L,K,I,J,F,G,H,O,P,Q
2016-06-02 03:00:00,-1.9,-12.8,-4.4,-7.6,-5.9,-12.6,-6.8,-7.7,-1.4,-3.6,-16.6,-12.8,-5.6,-9.2,-14.2,-8.3,-64.9,-27.1,-21.6,-27.6,-14.2,-8.3,-64.9
2016-06-02 04:00:00,-1.9,-12.6,-4.3,-7.6,-5.9,-12.5,-6.7,-7.7,-1.4,-3.6,-16.6,-12.6,-5.6,-9.2,-14.0,-8.3,-64.5,-26.9,-21.6,-27.4,-14.0,-8.3,-64.5
2016-06-02 05:00:00,-1.9,-13.0,-4.5,-7.9,-6.1,-12.9,-7.0,-7.9,-1.5,-3.7,-17.1,-13.1,-5.8,-9.5,-14.5,-8.6,-67.6,-27.7,-22.3,-28.4,-14.5,-8.6,-67.6
2016-06-02 06:00:00,-2.2,-14.9,-5.2,-8.8,-6.8,-14.4,-7.8,-8.8,-1.6,-4.2,-19.3,-14.9,-6.5,-10.7,-16.4,-9.7,-76.7,-31.0,-25.2,-32.0,-16.4,-9.7,-76.7
2016-06-02 07:00:00,-3.3,-23.4,-8.1,-13.7,-10.2,-22.1,-11.8,-13.8,-2.5,-6.2,-29.8,-22.7,-10.2,-16.2,-25.3,-15.0,-113.1,-47.7,-38.5,-49.1,-25.3,-15.0,-113.1
2016-06-02 08:00:00,-7.7,-54.7,-18.5,-31.3,-22.7,-51.4,-26.3,-32.0,-5.9,-14.3,-68.2,-51.5,-23.7,-36.7,-56.4,-34.6,-249.3,-109.8,-88.4,-111.9,-56.4,-34.6,-249.3
2016-06-02 09:00:00,-16.0,-110.8,-37.1,-64.8,-49.1,-104.1,-55.1,-64.6,-11.8,-29.1,-141.1,-105.6,-48.5,-78.5,-112.7,-71.6,-511.3,-223.8,-181.9,-232.6,-112.7,-71.6,-511.3
2016-06-02 10:00:00,-22.1,-154.9,-50.6,-90.7,-69.8,-148.2,-76.4,-90.4,-16.6,-40.7,-196.3,-142.0,-64.8,-106.8,-160.0,-97.8,-717.5,-315.0,-253.6,-313.7,-160.0,-97.8,-717.5
2016-06-02 11:00:00,-22.2,-156.1,-51.5,-91.6,-70.4,-151.8,-77.4,-90.5,-16.8,-41.4,-200.8,-143.9,-65.1,-107.1,-164.8,-99.3,-728.7,-319.7,-259.0,-316.2,-164.8,-99.3,-728.7
2016-06-02 12:00:00,-20.5,-144.0,-47.0,-84.9,-64.6,-138.2,-70.8,-83.1,-15.4,-37.5,-183.5,-131.9,-59.8,-98.0,-149.5,-90.9,-670.9,-292.1,-236.4,-289.7,-149.5,-90.9,-670.9
2016-06-02 13:00:00,-19.3,-136.2,-43.7,-78.6,-59.8,-126.6,-66.0,-78.2,-14.3,-35.1,-171.1,-123.9,-56.9,-91.6,-139.3,-84.7,-631.0,-270.8,-220.5,-272.4,-139.3,-84.7,-631.0
2016-06-02 14:00:00,-21.2,-149.1,-48.3,-85.7,-65.6,-138.9,-70.9,-85.5,-15.8,-39.3,-191.1,-136.6,-63.6,-100.6,-153.1,-93.1,-699.7,-295.3,-246.2,-300.7,-153.1,-93.1,-699.7
2016-06-02 15:00:00,-22.4,-157.5,-51.2,-91.8,-70.6,-150.9,-76.0,-91.1,-16.8,-42.1,-204.2,-147.4,-67.6,-107.4,-162.6,-98.7,-752.7,-317.9,-263.1,-322.4,-162.6,-98.7,-752.7
2016-06-02 16:00:00,-21.7,-153.2,-50.0,-90.2,-70.2,-150.1,-76.1,-90.3,-16.5,-41.6,-200.9,-143.0,-65.9,-106.0,-160.7,-97.1,-734.2,-316.4,-259.0,-314.9,-160.7,-97.1,-734.2
2016-06-02 17:00:00,-19.1,-135.6,-44.6,-80.4,-62.0,-133.3,-68.4,-81.0,-14.6,-37.0,-176.8,-126.1,-58.6,-94.0,-144.7,-87.0,-650.2,-282.7,-228.5,-278.6,-144.7,-87.0,-650.2
2016-06-02 18:00:00,-14.9,-103.8,-34.6,-63.6,-47.0,-101.4,-53.4,-61.8,-11.4,-28.3,-132.2,-96.8,-43.5,-71.3,-111.9,-66.3,-505.7,-216.6,-171.9,-211.7,-111.9,-66.3,-505.7
2016-06-02 19:00:00,-9.4,-65.5,-21.8,-40.1,-30.4,-63.1,-33.6,-39.1,-7.2,-18.4,-81.9,-60.2,-27.3,-44.9,-70.0,-41.0,-318.6,-135.8,-107.5,-132.3,-70.0,-41.0,-318.6
2016-06-02 20:00:00,-5.8,-39.9,-13.5,-24.4,-19.9,-39.6,-21.4,-24.1,-4.4,-11.9,-51.3,-38.2,-17.5,-28.4,-43.2,-26.3,-203.2,-85.1,-67.6,-84.0,-43.2,-26.3,-203.2
2016-06-02 21:00:00,-3.5,-23.3,-8.0,-14.2,-12.2,-23.9,-12.7,-14.1,-2.5,-7.2,-30.8,-23.1,-10.4,-17.2,-25.1,-16.0,-121.0,-50.7,-40.5,-50.7,-25.1,-16.0,-121.0
2016-06-02 22:00:00,-2.4,-16.0,-5.3,-9.7,-8.0,-16.1,-8.4,-9.4,-1.7,-4.8,-21.2,-15.7,-7.1,-11.5,-16.9,-10.8,-78.4,-33.8,-27.7,-34.4,-16.9,-10.8,-78.4
2016-06-02 23:00:00,-2.2,-15.3,-5.1,-9.1,-6.9,-14.9,-7.5,-8.8,-1.6,-4.3,-19.5,-14.3,-6.6,-10.6,-15.8,-9.6,-70.4,-31.1,-25.5,-31.5,-15.8,-9.6,-70.4
2016-06-03 00:00:00,-2.1,-14.4,-4.8,-8.3,-6.5,-13.9,-7.2,-8.2,-1.5,-4.0,-18.4,-13.7,-6.3,-9.8,-14.9,-9.2,-65.5,-29.3,-23.9,-29.8,-14.9,-9.2,-65.5
2016-06-03 01:00:00,-2.0,-13.9,-4.6,-8.0,-6.3,-13.3,-6.9,-7.8,-1.4,-3.8,-17.7,-13.3,-6.0,-9.4,-14.4,-8.8,-62.0,-28.0,-23.0,-28.7,-14.4,-8.8,-62.0
2016-06-03 02:00:00,-1.9,-13.6,-4.5,-7.8,-6.2,-13.0,-6.8,-7.7,-1.4,-3.8,-17.4,-13.0,-5.9,-9.2,-14.1,-8.6,-60.9,-27.5,-22.6,-28.1,-14.1,-8.6,-60.9
2016-06-03 03:00:00,-1.9,-13.3,-4.4,-7.6,-6.1,-12.8,-6.6,-7.6,-1.4,-3.7,-17.1,-12.8,-5.8,-9.0,-13.8,-8.4,-59.8,-27.0,-22.2,-27.6,-13.8,-8.4,-59.8
2016-06-03 04:00:00,-1.9,-13.3,-4.4,-7.5,-6.0,-12.6,-6.6,-7.5,-1.4,-3.7,-17.0,-12.6,-5.8,-8.9,-13.6,-8.4,-59.4,-26.7,-22.0,-27.4,-13.6,-8.4,-59.4
2016-06-03 05:00:00,-2.0,-13.8,-4.5,-7.8,-6.2,-12.9,-6.8,-7.8,-1.4,-3.9,-17.6,-13.1,-6.1,-9.2,-14.0,-8.7,-61.6,-27.5,-22.9,-28.4,-14.0,-8.7,-61.6
2016-06-03 06:00:00,-2.2,-16.0,-5.1,-8.8,-7.0,-14.8,-7.9,-8.8,-1.6,-4.4,-20.0,-14.8,-7.0,-10.4,-15.8,-9.9,-70.0,-31.4,-26.0,-32.2,-15.8,-9.9,-70.0
2016-06-03 07:00:00,-3.5,-25.3,-7.8,-13.7,-10.7,-23.8,-12.5,-13.8,-2.4,-6.8,-30.8,-22.4,-10.7,-16.0,-24.7,-15.5,-108.3,-50.1,-39.9,-49.0,-24.7,-15.5,-108.3
2016-06-03 08:00:00,-7.9,-55.1,-17.8,-32.2,-24.5,-55.4,-28.0,-31.5,-5.6,-14.9,-70.8,-49.1,-23.5,-37.5,-58.2,-35.6,-250.0,-114.9,-91.2,-110.0,-58.2,-35.6,-250.0
2016-06-03 09:00:00,-16.2,-107.8,-37.0,-65.8,-50.6,-109.9,-56.6,-64.7,-11.6,-29.9,-141.8,-104.6,-47.8,-76.4,-118.2,-69.7,-515.1,-231.2,-183.3,-228.8,-118.2,-69.7,-515.1
2016-06-03 10:00:00,-22.8,-145.9,-50.6,-91.3,-69.3,-146.7,-77.8,-89.6,-16.2,-42.0,-199.5,-148.2,-64.9,-104.5,-159.9,-96.0,-727.3,-314.0,-257.7,-317.7,-159.9,-96.0,-727.3
2016-06-03 11:00:00,-23.0,-147.2,-51.3,-90.4,-70.8,-148.7,-80.3,-90.5,-16.3,-43.4,-202.5,-148.5,-65.2,-105.6,-159.8,-96.8,-745.9,-319.5,-262.1,-319.4,-159.8,-96.8,-745.9
2016-06-03 12:00:00,-21.1,-133.4,-47.2,-82.7,-64.5,-137.5,-72.2,-83.3,-14.7,-39.5,-184.9,-136.4,-59.8,-97.1,-146.0,-88.9,-683.2,-293.0,-239.0,-293.3,-146.0,-88.9,-683.2
2016-06-03 13:00:00,-19.5,-125.6,-44.3,-78.5,-61.0,-128.1,-67.8,-78.4,-13.7,-36.8,-173.3,-127.6,-56.6,-89.8,-136.6,-83.2,-631.9,-274.4,-223.8,-274.0,-136.6,-83.2,-631.9
2016-06-03 14:00:00,-21.6,-138.5,-49.2,-86.9,-66.1,-141.3,-75.2,-87.6,-15.2,-40.1,-192.3,-140.8,-62.3,-99.8,-149.3,-93.7,-690.4,-304.2,-247.5,-302.8,-149.3,-93.7,-690.4
2016-06-03 15:00:00,-23.1,-148.4,-52.6,-90.9,-70.5,-150.6,-79.9,-93.3,-16.1,-43.0,-205.1,-151.4,-66.9,-106.1,-157.7,-100.6,-746.8,-323.9,-264.1,-324.4,-157.7,-100.6,-746.8
2016-06-03 16:00:00,-22.7,-146.0,-52.1,-88.4,-69.1,-147.7,-78.3,-91.9,-15.9,-42.1,-199.1,-148.1,-65.7,-103.7,-155.9,-97.8,-735.7,-317.8,-257.1,-317.5,-155.9,-97.8,-735.7
2016-06-03 17:00:00,-20.1,-130.3,-46.8,-78.7,-61.7,-131.3,-69.8,-82.2,-14.2,-37.7,-175.6,-132.5,-58.0,-92.6,-140.1,-87.1,-648.9,-283.4,-227.5,-283.1,-140.1,-87.1,-648.9
2016-06-03 18:00:00,-15.3,-101.7,-35.2,-60.8,-48.9,-99.1,-53.6,-62.0,-10.9,-29.4,-132.3,-101.2,-44.4,-70.9,-108.0,-65.4,-496.9,-214.7,-172.6,-216.6,-108.0,-65.4,-496.9
2016-06-03 19:00:00,-9.6,-62.5,-21.8,-38.2,-30.7,-61.5,-34.0,-38.8,-7.0,-18.7,-82.2,-63.3,-27.7,-44.9,-70.3,-40.7,-317.3,-134.3,-107.9,-135.9,-70.3,-40.7,-317.3
2016-06-03 20:00:00,-6.0,-38.9,-13.9,-23.8,-19.7,-38.3,-21.3,-24.6,-4.4,-11.9,-50.7,-39.8,-17.6,-28.3,-45.0,-25.4,-199.2,-84.2,-67.1,-85.7,-45.0,-25.4,-199.2
2016-06-03 21:00:00,-3.7,-23.1,-8.5,-14.0,-11.7,-22.7,-12.6,-15.0,-2.6,-7.2,-29.8,-24.1,-10.5,-17.0,-27.1,-15.2,-117.8,-50.3,-39.7,-51.6,-27.1,-15.2,-117.8
2016-06-03 22:00:00,-2.4,-15.4,-5.8,-9.5,-7.7,-15.3,-8.5,-10.4,-1.8,-4.8,-20.4,-16.4,-7.0,-11.7,-17.7,-10.2,-77.5,-34.2,-26.9,-35.1,-17.7,-10.2,-77.5
2016-06-03 23:00:00,-2.1,-14.0,-5.1,-8.7,-6.9,-14.1,-7.7,-9.3,-1.6,-4.1,-18.3,-14.4,-6.2,-10.8,-15.7,-9.3,-68.1,-31.1,-24.0,-31.4,-15.7,-9.3,-68.1
2016-06-04 00:00:00,-1.9,-12.6,-4.5,-8.0,-6.2,-13.3,-6.8,-8.1,-1.5,-3.6,-16.9,-13.0,-5.6,-9.4,-13.8,-8.6,-62.9,-28.2,-22.0,-28.1,-13.8,-8.6,-62.9
2016-06-04 01:00:00,-1.9,-12.4,-4.5,-7.9,-6.1,-13.5,-6.6,-8.0,-1.4,-3.5,-17.0,-13.0,-5.7,-9.0,-13.4,-8.6,-63.1,-28.0,-21.9,-27.7,-13.4,-8.6,-63.1
2016-06-04 02:00:00,-1.9,-12.4,-4.4,-7.9,-6.0,-13.5,-6.5,-7.9,-1.4,-3.5,-16.9,-12.9,-5.6,-9.0,-13.4,-8.5,-63.0,-27.9,-21.8,-27.6,-13.4,-8.5,-63.0
2016-06-04 03:00:00,-1.9,-12.3,-4.4,-7.8,-6.0,-13.3,-6.4,-7.8,-1.4,-3.4,-16.8,-12.7,-5.6,-8.9,-13.3,-8.5,-62.4,-27.6,-21.6,-27.2,-13.3,-8.5,-62.4
2016-06-04 04:00:00,-1.9,-12.6,-4.6,-8.0,-6.2,-13.8,-6.7,-8.2,-1.5,-3.5,-17.3,-13.2,-5.8,-9.1,-13.6,-8.7,-64.6,-28.6,-22.3,-28.1,-13.6,-8.7,-64.6
2016-06-04 05:00:00,-2.1,-13.5,-4.9,-8.5,-6.7,-14.9,-7.2,-8.8,-1.6,-3.7,-18.6,-14.3,-6.3,-9.7,-14.4,-9.3,-69.4,-30.9,-23.9,-30.3,-14.4,-9.3,-69.4
2016-06-04 06:00:00,-2.2,-14.6,-5.3,-9.2,-7.5,-16.4,-8.0,-9.7,-1.8,-4.0,-20.4,-15.8,-7.0,-10.5,-15.6,-10.2,-76.0,-34.0,-26.2,-33.3,-15.6,-10.2,-76.0
2016-06-04 07:00:00,-2.6,-17.4,-6.3,-10.9,-8.8,-19.3,-9.4,-11.6,-2.1,-4.7,-24.3,-18.8,-8.4,-12.4,-18.4,-12.0,-91.2,-40.2,-31.2,-39.6,-18.4,-12.0,-91.2
2016-06-04 08:00:00,-3.5,-24.4,-8.3,-15.0,-11.8,-25.6,-12.6,-15.8,-2.9,-6.4,-33.4,-25.3,-11.5,-17.1,-25.6,-16.3,-127.6,-54.0,-42.7,-53.8,-25.6,-16.3,-127.6
2016-06-04 09:00:00,-5.7,-40.6,-12.9,-24.1,-18.5,-39.0,-19.6,-24.6,-4.6,-10.2,-52.9,-39.8,-17.9,-27.6,-42.5,-26.1,-208.6,-83.2,-67.7,-85.3,-42.5,-26.1,-208.6
2016-06-04 10:00:00,-9.3,-66.9,-20.1,-38.9,-28.8,-63.7,-30.5,-40.3,-7.4,-16.7,-84.4,-64.6,-28.6,-46.3,-68.5,-41.5,-323.6,-134.6,-108.5,-139.4,-68.5,-41.5,-323.6
2016-06-04 11:00:00,-10.9,-78.1,-23.6,-45.4,-34.2,-75.3,-34.7,-46.8,-8.8,-19.1,-99.1,-74.8,-33.2,-55.2,-80.0,-49.4,-378.6,-156.8,-127.0,-163.1,-80.0,-49.4,-378.6
2016-06-04 12:00:00,-9.6,-67.1,-21.0,-39.8,-30.6,-65.3,-31.3,-41.0,-7.6,-16.6,-87.8,-64.8,-28.5,-47.0,-70.5,-44.2,-321.4,-137.6,-112.0,-140.2,-70.5,-44.2,-321.4
2016-06-04 13:00:00,-9.1,-63.8,-20.6,-38.6,-29.4,-62.3,-30.7,-39.8,-7.6,-16.3,-84.4,-63.8,-27.4,-45.3,-67.2,-42.1,-309.4,-132.8,-108.3,-136.5,-67.2,-42.1,-309.4
2016-06-04 14:00:00,-10.7,-74.6,-23.1,-43.5,-33.7,-73.3,-35.1,-45.2,-8.5,-18.8,-95.5,-73.9,-31.7,-52.3,-76.3,-47.7,-359.3,-153.6,-122.7,-157.9,-76.3,-47.7,-359.3
2016-06-04 15:00:00,-9.3,-64.1,-20.2,-38.1,-29.8,-63.9,-30.7,-39.4,-7.3,-16.0,-84.7,-65.7,-27.8,-45.3,-66.1,-40.9,-304.6,-134.0,-108.0,-138.8,-66.1,-40.9,-304.6
2016-06-04 16:00:00,-8.0,-55.2,-18.1,-33.8,-26.1,-55.3,-27.9,-34.4,-6.4,-14.3,-75.4,-57.7,-24.5,-39.6,-58.7,-36.2,-264.3,-117.5,-96.0,-121.7,-58.7,-36.2,-264.3
2016-06-04 17:00:00,-7.6,-51.0,-16.8,-31.9,-24.1,-50.5,-26.1,-31.7,-5.9,-13.3,-70.5,-52.8,-23.0,-37.0,-55.3,-34.1,-245.7,-108.2,-89.8,-112.8,-55.3,-34.1,-245.7
2016-06-04 18:00:00,-6.6,-44.3,-14.5,-27.2,-20.5,-43.0,-22.3,-27.0,-5.0,-11.5,-60.4,-45.1,-19.5,-32.1,-47.7,-29.3,-209.9,-92.3,-76.9,-96.7,-47.7,-29.3,-209.9
2016-06-04 19:00:00,-6.1,-39.7,-13.0,-24.7,-18.7,-39.3,-20.2,-24.5,-4.6,-10.4,-54.8,-40.9,-17.8,-28.6,-43.2,-26.7,-191.8,-84.0,-69.7,-87.4,-43.2,-26.7,-191.8
2016-06-04 20:00:00,-4.3,-30.3,-9.6,-18.0,-13.9,-30.5,-14.4,-18.6,-3.5,-7.5,-40.3,-30.8,-13.0,-21.3,-32.1,-19.7,-145.8,-63.4,-51.3,-65.0,-32.1,-19.7,-145.8
2016-06-04 21:00:00,-3.5,-25.0,-7.8,-14.9,-11.3,-25.0,-11.7,-15.3,-2.9,-6.2,-33.1,-25.1,-10.6,-17.3,-26.3,-16.2,-120.6,-51.9,-42.1,-53.1,-26.3,-16.2,-120.6
2016-06-04 22:00:00,-2.6,-18.1,-5.9,-11.1,-8.5,-18.3,-8.7,-11.1,-2.1,-4.6,-24.3,-18.6,-7.7,-12.7,-19.1,-11.8,-87.4,-38.1,-31.1,-38.9,-19.1,-11.8,-87.4
2016-06-04 23:00:00,-1.7,-11.9,-4.0,-7.6,-5.6,-11.8,-6.0,-7.2,-1.4,-3.3,-16.1,-11.9,-5.1,-8.7,-13.1,-7.9,-57.0,-25.1,-20.8,-25.6,-13.1,-7.9,-57.0
2016-06-05 00:00:00,-1.8,-12.0,-4.1,-7.7,-5.7,-12.3,-6.2,-7.3,-1.4,-3.4,-16.1,-12.1,-5.4,-8.8,-13.3,-7.9,-58.5,-25.8,-20.9,-26.3,-13.3,-7.9,-58.5
2016-06-05 01:00:00,-1.9,-12.6,-4.3,-8.1,-6.0,-13.1,-6.5,-7.7,-1.4,-3.6,-16.9,-12.7,-5.7,-9.3,-14.1,-8.2,-62.1,-27.3,-21.9,-27.8,-14.1,-8.2,-62.1
2016-06-05 02:00:00,-1.9,-12.5,-4.3,-8.1,-6.0,-13.0,-6.5,-7.7,-1.4,-3.6,-16.8,-12.7,-5.7,-9.3,-14.0,-8.2,-62.0,-27.2,-21.8,-27.7,-14.0,-8.2,-62.0
2016-06-05 03:00:00,-1.9,-12.4,-4.3,-8.0,-5.9,-12.9,-6.4,-7.6,-1.4,-3.5,-16.7,-12.6,-5.6,-9.2,-13.9,-8.1,-61.3,-26.9,-21.6,-27.4,-13.9,-8.1,-61.3
2016-06-05 04:00:00,-2.0,-12.7,-4.4,-8.2,-6.1,-13.3,-6.6,-7.7,-1.5,-3.6,-17.2,-13.0,-5.8,-9.5,-14.4,-8.4,-62.8,-27.7,-22.2,-28.3,-14.4,-8.4,-62.8
2016-06-05 05:00:00,-2.2,-13.6,-4.8,-8.6,-6.5,-14.4,-7.1,-8.2,-1.5,-3.8,-18.5,-14.0,-6.2,-10.2,-15.4,-8.9,-67.0,-29.7,-23.8,-30.4,-15.4,-8.9,-67.0
2016-06-05 06:00:00,-2.4,-14.8,-5.2,-9.3,-7.1,-15.9,-7.8,-8.9,-1.7,-4.1,-20.1,-15.4,-6.9,-11.2,-16.8,-9.7,-72.8,-32.6,-25.9,-33.4,-16.8,-9.7,-72.8
2016-06-05 07:00:00,-2.9,-17.6,-6.1,-10.7,-8.4,-19.0,-9.3,-10.4,-2.0,-4.8,-23.3,-18.3,-8.1,-13.2,-19.6,-11.5,-86.0,-38.7,-30.0,-39.6,-19.6,-11.5,-86.0
2016-06-05 08:00:00,-3.9,-24.3,-8.4,-14.1,-11.3,-26.0,-12.9,-14.4,-2.6,-6.5,-30.1,-25.3,-11.0,-17.8,-26.0,-16.1,-118.1,-53.4,-39.2,-54.1,-26.0,-16.1,-118.1
2016-06-05 09:00:00,-6.0,-39.2,-13.2,-22.2,-17.7,-40.9,-20.9,-23.3,-4.1,-10.3,-46.0,-41.4,-17.2,-28.8,-40.0,-26.6,-197.1,-85.1,-60.4,-87.4,-40.0,-26.6,-197.1
2016-06-05 10:00:00,-9.3,-61.0,-21.5,-35.7,-27.7,-65.6,-34.1,-38.2,-6.6,-17.7,-73.8,-67.2,-28.1,-47.8,-63.2,-44.0,-319.4,-137.8,-98.0,-143.2,-63.2,-44.0,-319.4
2016-06-05 11:00:00,-10.8,-71.3,-24.9,-46.0,-32.1,-76.4,-38.1,-43.8,-7.8,-20.6,-88.5,-76.6,-32.2,-53.7,-73.0,-50.9,-374.8,-158.3,-116.9,-162.5,-73.0,-50.9,-374.8
2016-06-05 12:00:00,-9.5,-61.3,-21.4,-39.0,-28.5,-65.8,-34.4,-38.0,-6.9,-18.3,-77.0,-66.4,-28.8,-47.6,-64.6,-44.7,-325.5,-138.2,-102.2,-142.8,-64.6,-44.7,-325.5
2016-06-05 13:00:00,-9.1,-59.9,-20.7,-36.2,-28.1,-64.7,-34.0,-37.3,-6.6,-17.2,-75.3,-65.3,-27.5,-46.4,-63.5,-43.2,-314.5,-136.0,-99.1,-139.2,-63.5,-43.2,-314.5
2016-06-05 14:00:00,-10.5,-69.5,-23.5,-42.5,-32.1,-74.1,-37.4,-43.5,-7.5,-20.1,-85.9,-74.6,-32.1,-53.3,-73.2,-48.6,-362.7,-155.0,-113.5,-160.0,-73.2,-48.6,-362.7
2016-06-05 15:00:00,-9.1,-58.8,-20.6,-37.5,-28.4,-63.0,-31.8,-37.3,-6.7,-18.2,-76.4,-62.8,-27.9,-46.7,-64.6,-42.5,-314.0,-132.0,-101.3,-137.4,-64.6,-42.5,-314.0
2016-06-05 16:00:00,-8.0,-52.2,-18.4,-32.9,-24.9,-54.6,-28.3,-33.2,-5.9,-15.8,-69.5,-55.5,-24.6,-40.4,-56.7,-37.2,-273.6,-116.1,-91.3,-120.5,-56.7,-37.2,-273.6
2016-06-05 17:00:00,-7.4,-48.5,-17.2,-30.6,-23.1,-50.7,-26.3,-31.4,-5.4,-14.9,-65.0,-52.6,-22.7,-37.6,-52.7,-35.1,-255.1,-108.4,-85.3,-112.9,-52.7,-35.1,-255.1
2016-06-05 18:00:00,-6.3,-41.8,-14.6,-26.2,-19.7,-43.2,-22.9,-27.3,-4.7,-12.8,-56.6,-45.4,-19.2,-32.7,-44.9,-30.1,-215.5,-93.4,-74.1,-97.3,-44.9,-30.1,-215.5
2016-06-05 19:00:00,-5.8,-37.9,-13.2,-23.8,-18.0,-39.7,-20.2,-24.5,-4.2,-11.3,-51.1,-40.4,-17.5,-29.3,-40.6,-27.0,-193.6,-84.3,-66.6,-87.3,-40.6,-27.0,-193.6
2016-06-05 20:00:00,-4.4,-28.3,-9.6,-17.7,-13.1,-30.5,-15.0,-18.0,-3.1,-8.3,-36.0,-29.4,-12.9,-21.7,-29.8,-19.6,-146.8,-63.5,-47.4,-64.0,-29.8,-19.6,-146.8
2016-06-05 21:00:00,-3.6,-23.4,-7.8,-14.6,-10.7,-25.1,-12.5,-14.7,-2.5,-6.7,-29.0,-23.6,-10.6,-17.7,-24.7,-15.8,-119.1,-52.2,-38.2,-52.0,-24.7,-15.8,-119.1
2016-06-05 22:00:00,-2.6,-17.4,-5.8,-10.9,-8.0,-18.3,-9.1,-10.9,-1.9,-5.0,-22.0,-17.1,-8.0,-13.1,-19.0,-11.5,-87.3,-38.2,-28.8,-38.1,-19.0,-11.5,-87.3
2016-06-05 23:00:00,-1.7,-12.2,-4.0,-7.8,-5.6,-11.9,-6.3,-7.7,-1.3,-3.6,-16.0,-11.5,-5.5,-8.9,-13.6,-8.0,-59.5,-25.9,-20.9,-25.9,-13.6,-8.0,-59.5
2016-06-06 00:00:00,-1.9,-13.0,-4.4,-8.1,-6.0,-12.9,-6.8,-7.9,-1.4,-3.8,-17.3,-12.6,-5.9,-9.2,-14.5,-8.3,-63.9,-27.6,-22.5,-27.7,-14.5,-8.3,-63.9
2016-06-06 01:00:00,-2.0,-13.4,-4.6,-8.2,-6.2,-13.5,-6.9,-7.9,-1.5,-3.9,-17.8,-12.9,-6.1,-9.4,-14.9,-8.4,-65.8,-28.3,-23.2,-28.4,-14.9,-8.4,-65.8
2016-06-06 02:00:00,-1.9,-13.1,-4.5,-8.1,-6.1,-13.2,-6.8,-7.8,-1.4,-3.8,-17.5,-12.6,-6.0,-9.2,-14.6,-8.3,-64.5,-27.8,-22.7,-27.9,-14.6,-8.3,-64.5
2016-06-06 03:00:00,-1.9,-12.8,-4.4,-7.9,-6.0,-12.9,-6.7,-7.6,-1.4,-3.7,-17.0,-12.4,-5.8,-9.1,-14.4,-8.1,-63.2,-27.1,-22.2,-27.3,-14.4,-8.1,-63.2
2016-06-06 04:00:00,-1.9,-12.7,-4.4,-7.9,-6.0,-12.6,-6.6,-7.6,-1.4,-3.7,-16.7,-12.4,-5.7,-8.9,-14.3,-8.1,-62.6,-26.8,-21.8,-27.0,-14.3,-8.1,-62.6
2016-06-06 05:00:00,-1.9,-13.2,-4.5,-8.2,-6.1,-13.1,-6.8,-7.8,-1.5,-3.8,-17.1,-12.8,-5.9,-9.2,-14.8,-8.4,-65.4,-27.6,-22.4,-27.9,-14.8,-8.4,-65.4
2016-06-06 06:00:00,-2.1,-15.1,-5.2,-9.3,-6.7,-14.9,-7.7,-8.8,-1.7,-4.4,-19.1,-14.6,-6.8,-10.3,-16.6,-9.5,-74.6,-31.4,-25.1,-31.7,-16.6,-9.5,-74.6
2016-06-06 07:00:00,-3.4,-23.7,-8.1,-14.5,-10.5,-23.7,-12.4,-13.8,-2.5,-6.7,-29.3,-22.4,-10.7,-15.8,-25.7,-14.8,-115.1,-49.9,-38.5,-49.0,-25.7,-14.8,-115.1
2016-06-06 08:00:00,-7.8,-54.8,-18.3,-33.2,-24.8,-54.2,-29.4,-31.9,-5.7,-15.1,-68.7,-50.7,-23.8,-37.4,-58.9,-32.9,-256.8,-115.5,-89.4,-112.0,-58.9,-32.9,-256.8
2016-06-06 09:00:00,-15.7,-109.0,-37.6,-67.2,-50.8,-108.2,-57.7,-64.1,-11.4,-30.8,-142.2,-103.1,-47.4,-78.8,-116.8,-67.4,-528.1,-230.1,-184.4,-229.3,-116.8,-67.4,-528.1
2016-06-06 10:00:00,-22.0,-148.5,-52.7,-90.5,-69.2,-148.3,-78.4,-90.8,-16.2,-42.2,-195.9,-140.8,-65.1,-108.4,-164.2,-94.5,-738.7,-317.4,-254.2,-314.2,-164.2,-94.5,-738.7
2016-06-06 11:00:00,-22.1,-148.9,-52.9,-92.3,-68.8,-150.7,-78.9,-92.9,-16.6,-42.2,-196.8,-142.6,-66.0,-109.4,-168.6,-96.3,-754.3,-322.4,-255.6,-318.0,-168.6,-96.3,-754.3
2016-06-06 12:00:00,-20.2,-135.3,-48.2,-84.9,-63.3,-137.8,-71.9,-84.1,-15.2,-38.9,-182.4,-131.3,-60.9,-101.2,-154.7,-88.6,-687.9,-293.8,-236.4,-293.5,-154.7,-88.6,-687.9
2016-06-06 13:00:00,-19.0,-126.8,-44.9,-80.6,-59.6,-127.6,-67.6,-76.3,-14.3,-36.7,-171.1,-122.3,-56.7,-95.6,-144.4,-83.8,-647.7,-271.6,-222.0,-274.6,-144.4,-83.8,-647.7
2016-06-06 14:00:00,-21.2,-140.0,-49.3,-90.5,-66.1,-140.8,-74.7,-83.8,-15.7,-40.5,-188.8,-134.8,-63.1,-105.2,-155.6,-92.2,-710.9,-299.3,-245.0,-303.0,-155.6,-92.2,-710.9
