,A,B,C,D,E,F1,G1,H1,I1,J1,M,N,K1,L,K,I,J,F,G,H,O,P,Q
2016-05-21 03:00:00,-39.6,-268.7,-92.7,-162.4,-124.7,-267.3,-139.2,-163.5,-29.5,-73.9,-357.2,-256.9,-118.2,-191.0,-285.5,-174.7,-1303.6,-570.0,-460.6,-566.1,-285.5,-174.7,-1303.6
2016-05-21 04:00:00,-40.3,-272.8,-94.1,-165.0,-126.7,-271.4,-141.1,-166.1,-29.9,-75.0,-363.0,-260.7,-120.1,-194.2,-290.3,-177.5,-1323.8,-578.6,-468.0,-575.0,-290.3,-177.5,-1323.8
2016-05-21 05:00:00,-40.0,-270.9,-93.5,-163.9,-125.8,-269.5,-140.2,-165.1,-29.7,-74.5,-360.8,-258.9,-119.2,-192.7,-288.2,-176.3,-1314.6,-574.8,-465.0,-570.8,-288.2,-176.3,-1314.6
2016-05-21 06:00:00,-39.5,-267.7,-92.5,-162.1,-124.3,-266.5,-138.7,-163.3,-29.4,-73.6,-356.9,-256.0,-117.8,-190.3,-284.7,-174.3,-1300.2,-568.5,-459.8,-564.2,-284.7,-174.3,-1300.2
2016-05-21 07:00:00,-38.5,-260.3,-89.9,-157.6,-121.0,-259.1,-134.8,-158.8,-28.6,-71.6,-346.9,-249.0,-114.7,-185.1,-276.9,-169.4,-1264.9,-552.8,-447.1,-548.9,-276.9,-169.4,-1264.9
2016-05-21 08:00:00,-39.2,-265.0,-91.2,-160.4,-123.4,-263.8,-137.0,-161.4,-29.1,-73.1,-352.2,-253.3,-116.9,-189.0,-282.1,-172.0,-1286.7,-562.1,-454.4,-559.3,-282.1,-172.0,-1286.7
2016-05-21 09:00:00,-35.1,-237.8,-81.6,-143.8,-110.5,-235.2,-122.1,-144.7,-26.1,-65.5,-315.5,-225.6,-105.7,-169.9,-252.9,-153.3,-1154.9,-502.1,-407.1,-501.1,-252.9,-153.3,-1154.9
2016-05-21 10:00:00,-23.7,-159.5,-54.1,-96.6,-75.2,-156.2,-80.1,-96.7,-17.5,-44.3,-209.8,-149.7,-72.1,-117.1,-172.0,-102.9,-774.4,-333.1,-271.5,-338.9,-172.0,-102.9,-774.4
2016-05-21 11:00:00,-16.6,-110.1,-36.7,-66.9,-52.9,-107.4,-54.6,-66.4,-12.1,-31.2,-142.4,-102.6,-50.3,-83.4,-122.0,-71.7,-537.1,-228.4,-185.7,-236.3,-122.0,-71.7,-537.1
2016-05-21 12:00:00,-14.8,-97.6,-32.4,-59.2,-47.0,-95.2,-48.6,-58.9,-10.7,-27.8,-125.6,-91.0,-44.5,-74.0,-108.4,-63.6,-477.4,-202.7,-164.1,-209.5,-108.4,-63.6,-477.4
2016-05-21 13:00:00,-14.6,-96.6,-32.0,-58.4,-46.5,-94.4,-48.1,-58.3,-10.6,-27.5,-123.8,-90.0,-44.0,-72.9,-106.8,-62.7,-471.8,-200.7,-162.0,-206.9,-106.8,-62.7,-471.8
2016-05-21 14:00:00,-15.0,-99.6,-33.0,-60.2,-47.9,-97.4,-49.6,-60.1,-11.0,-28.4,-127.7,-92.8,-45.4,-75.2,-110.1,-64.7,-486.9,-207.1,-167.1,-213.4,-110.1,-64.7,-486.9
2016-05-21 15:00:00,-15.4,-101.8,-33.7,-61.5,-49.0,-99.5,-50.7,-61.3,-11.2,-29.0,-130.6,-94.7,-46.4,-76.9,-112.6,-66.1,-497.9,-211.5,-170.8,-218.0,-112.6,-66.1,-497.9
2016-05-21 16:00:00,-15.4,-102.2,-33.8,-61.7,-49.1,-99.8,-50.9,-61.5,-11.2,-29.1,-131.1,-95.1,-46.5,-77.2,-113.0,-66.3,-499.5,-212.2,-171.4,-218.7,-113.0,-66.3,-499.5
2016-05-21 17:00:00,-15.5,-102.6,-34.0,-62.0,-49.3,-100.2,-51.1,-61.8,-11.3,-29.2,-131.6,-95.4,-46.7,-77.5,-113.4,-66.6,-501.4,-213.0,-172.0,-219.6,-113.4,-66.6,-501.4
2016-05-21 18:00:00,-15.5,-102.9,-34.1,-62.1,-49.4,-100.5,-51.3,-61.9,-11.3,-29.3,-132.0,-95.7,-46.8,-77.7,-113.8,-66.8,-502.9,-213.7,-172.6,-220.2,-113.8,-66.8,-502.9
2016-05-21 19:00:00,-15.0,-99.5,-33.0,-60.1,-47.8,-97.2,-49.6,-59.9,-10.9,-28.3,-127.8,-92.5,-45.3,-75.2,-110.0,-64.6,-486.4,-206.6,-167.0,-213.0,-110.0,-64.6,-486.4
2016-05-21 20:00:00,-14.5,-95.8,-31.7,-57.9,-46.0,-93.5,-47.7,-57.7,-10.5,-27.2,-122.9,-89.0,-43.6,-72.3,-105.8,-62.2,-467.8,-198.9,-160.7,-204.9,-105.8,-62.2,-467.8
2016-05-21 21:00:00,-13.9,-92.1,-30.5,-55.6,-44.2,-89.9,-45.9,-55.5,-10.1,-26.2,-118.2,-85.5,-41.9,-69.5,-101.6,-59.9,-449.5,-191.3,-154.4,-197.0,-101.6,-59.9,-449.5
2016-05-21 22:00:00,-13.4,-88.5,-29.3,-53.5,-42.5,-86.4,-44.1,-53.4,-9.7,-25.1,-113.5,-82.2,-40.3,-66.8,-97.5,-57.6,-431.8,-183.9,-148.4,-189.2,-97.5,-57.6,-431.8
2016-05-21 23:00:00,-18.7,-125.5,-42.4,-76.3,-59.4,-124.1,-64.2,-76.0,-13.8,-35.5,-163.0,-118.8,-56.3,-92.2,-136.8,-81.4,-608.3,-264.3,-212.3,-267.4,-136.8,-81.4,-608.3
2016-05-22 00:00:00,-30.4,-206.3,-70.8,-126.0,-96.7,-206.3,-107.8,-125.5,-22.8,-58.1,-270.9,-198.7,-91.6,-148.4,-223.3,-133.6,-995.7,-439.6,-351.8,-438.8,-223.3,-133.6,-995.7
2016-05-22 01:00:00,-37.5,-253.7,-87.8,-155.4,-118.7,-254.5,-133.5,-153.9,-28.1,-71.4,-333.3,-245.1,-112.5,-181.9,-273.5,-164.7,-1227.5,-541.9,-432.8,-539.6,-273.5,-164.7,-1227.5
2016-05-22 02:00:00,-37.8,-256.1,-88.7,-156.8,-119.8,-256.9,-134.7,-155.2,-28.4,-72.1,-336.3,-247.4,-113.5,-183.7,-276.0,-166.3,-1239.3,-546.8,-436.8,-544.6,-276.0,-166.3,-1239.3
2016-05-22 03:00:00,-39.5,-266.7,-92.6,-163.5,-124.9,-267.8,-140.4,-161.6,-29.6,-75.1,-350.0,-257.7,-118.3,-191.5,-287.4,-173.5,-1293.2,-569.7,-454.7,-567.5,-287.4,-173.5,-1293.2
2016-05-22 04:00:00,-40.1,-270.9,-94.1,-166.1,-126.8,-271.9,-142.6,-164.1,-30.0,-76.3,-355.7,-261.6,-120.2,-194.5,-291.9,-176.3,-1314.6,-578.6,-462.0,-576.4,-291.9,-176.3,-1314.6
2016-05-22 05:00:00,-39.8,-269.1,-93.3,-164.8,-126.0,-269.9,-141.6,-163.0,-29.8,-75.8,-353.6,-259.8,-119.3,-193.1,-290.1,-175.0,-1305.0,-574.6,-459.1,-572.3,-290.1,-175.0,-1305.0
2016-05-22 06:00:00,-39.4,-266.1,-92.2,-162.9,-124.6,-266.9,-140.0,-161.2,-29.5,-74.9,-349.6,-256.9,-118.0,-191.0,-286.9,-172.9,-1289.4,-568.1,-454.0,-565.9,-286.9,-172.9,-1289.4
2016-05-22 07:00:00,-38.3,-258.8,-89.8,-158.4,-121.2,-259.5,-136.3,-156.7,-28.7,-72.9,-340.0,-249.9,-114.7,-185.8,-279.1,-168.2,-1254.9,-552.5,-441.5,-550.5,-279.1,-168.2,-1254.9
2016-05-22 08:00:00,-39.1,-263.5,-91.7,-161.7,-123.5,-264.5,-138.9,-159.3,-29.2,-74.3,-345.3,-254.5,-116.9,-189.4,-283.9,-171.4,-1279.6,-562.7,-448.8,-560.8,-283.9,-171.4,-1279.6
2016-05-22 09:00:00,-35.3,-236.1,-82.6,-144.6,-111.0,-236.7,-125.2,-142.0,-26.2,-66.5,-308.0,-227.8,-105.1,-170.5,-254.3,-153.4,-1153.0,-504.0,-400.8,-503.5,-254.3,-153.4,-1153.0
2016-05-22 10:00:00,-24.4,-158.6,-56.9,-97.6,-75.0,-158.9,-85.4,-93.9,-17.8,-44.8,-204.9,-152.7,-71.5,-116.1,-169.6,-104.5,-789.1,-338.2,-267.5,-340.3,-169.6,-104.5,-789.1
2016-05-22 11:00:00,-17.3,-109.9,-40.5,-68.1,-52.2,-110.8,-59.1,-64.6,-12.5,-31.1,-140.7,-104.8,-50.2,-81.0,-117.0,-74.4,-556.7,-234.5,-184.3,-236.1,-117.0,-74.4,-556.7
2016-05-22 12:00:00,-15.3,-97.5,-36.0,-60.3,-46.3,-98.4,-52.2,-57.3,-11.1,-27.5,-124.5,-92.7,-44.5,-71.8,-103.9,-66.3,-494.0,-207.8,-163.1,-209.1,-103.9,-66.3,-494.0
2016-05-22 13:00:00,-15.1,-96.6,-35.8,-59.9,-45.8,-97.2,-51.6,-56.7,-11.0,-27.2,-122.9,-91.9,-44.1,-71.1,-103.0,-65.6,-488.0,-205.6,-161.1,-207.1,-103.0,-65.6,-488.0
2016-05-22 14:00:00,-15.5,-99.6,-37.0,-61.7,-47.3,-100.2,-53.2,-58.4,-11.3,-28.0,-126.7,-94.8,-45.5,-73.3,-106.2,-67.7,-503.0,-211.9,-166.0,-213.7,-106.2,-67.7,-503.0
2016-05-22 15:00:00,-15.9,-101.7,-37.7,-63.0,-48.3,-102.4,-54.4,-59.7,-11.6,-28.6,-129.4,-96.8,-46.5,-74.9,-108.5,-69.2,-513.8,-216.4,-169.5,-218.3,-108.5,-69.2,-513.8
2016-05-22 16:00:00,-15.9,-102.1,-37.9,-63.2,-48.5,-102.7,-54.6,-59.9,-11.6,-28.7,-129.8,-97.1,-46.7,-75.2,-108.8,-69.4,-515.5,-217.1,-170.1,-219.0,-108.8,-69.4,-515.5
2016-05-22 17:00:00,-16.0,-102.5,-38.0,-63.5,-48.6,-103.1,-54.8,-60.1,-11.7,-28.8,-130.2,-97.5,-46.9,-75.5,-109.2,-69.6,-517.6,-218.0,-170.7,-219.9,-109.2,-69.6,-517.6
2016-05-22 18:00:00,-16.0,-102.8,-38.1,-63.6,-48.8,-103.5,-55.0,-60.3,-11.7,-28.9,-130.6,-97.8,-47.0,-75.7,-109.5,-69.8,-519.3,-218.7,-171.2,-220.5,-109.5,-69.8,-519.3
2016-05-22 19:00:00,-15.5,-99.4,-36.8,-61.5,-47.1,-100.1,-53.2,-58.3,-11.3,-27.9,-126.3,-94.6,-45.5,-73.2,-105.8,-67.5,-502.6,-211.5,-165.6,-213.3,-105.8,-67.5,-502.6
2016-05-22 20:00:00,-14.9,-95.7,-35.4,-59.2,-45.3,-96.3,-51.2,-56.1,-10.9,-26.9,-121.6,-91.0,-43.8,-70.5,-101.8,-65.0,-483.9,-203.6,-159.3,-205.3,-101.8,-65.0,-483.9
2016-05-22 21:00:00,-14.4,-92.0,-34.1,-56.9,-43.6,-92.6,-49.2,-54.0,-10.5,-25.8,-116.9,-87.5,-42.1,-67.8,-97.9,-62.4,-465.4,-195.8,-153.2,-197.4,-97.9,-62.4,-465.4
2016-05-22 22:00:00,-13.8,-88.5,-32.7,-54.7,-41.8,-89.0,-47.2,-51.9,-10.1,-24.8,-112.3,-84.1,-40.5,-65.2,-94.0,-60.0,-447.4,-188.1,-147.2,-189.8,-94.0,-60.0,-447.4
2016-05-22 23:00:00,-17.4,-114.1,-41.0,-70.2,-53.6,-114.1,-60.1,-68.1,-12.8,-32.0,-147.0,-108.6,-50.9,-83.3,-121.7,-75.5,-567.1,-242.3,-191.7,-242.7,-121.7,-75.5,-567.1
2016-05-23 00:00:00,-25.6,-172.4,-60.1,-105.5,-80.5,-171.5,-89.4,-104.5,-19.1,-48.2,-225.0,-164.2,-74.9,-124.5,-184.5,-111.2,-841.3,-365.4,-292.3,-363.5,-184.5,-111.2,-841.3
2016-05-23 01:00:00,-30.1,-203.9,-70.4,-124.4,-95.0,-202.6,-105.4,-123.9,-22.5,-56.9,-266.8,-194.4,-87.9,-146.7,-218.3,-130.6,-989.0,-431.9,-346.2,-429.1,-218.3,-130.6,-989.0
2016-05-23 02:00:00,-30.0,-203.5,-70.2,-124.1,-94.9,-202.2,-105.2,-123.6,-22.4,-56.8,-266.3,-194.2,-87.8,-146.4,-217.9,-130.4,-986.7,-431.1,-345.5,-428.4,-217.9,-130.4,-986.7
2016-05-23 03:00:00,-29.9,-202.9,-70.0,-123.7,-94.5,-201.5,-104.8,-123.2,-22.3,-56.6,-265.4,-193.4,-87.4,-145.9,-217.1,-129.9,-983.7,-429.5,-344.4,-426.7,-217.1,-129.9,-983.7
2016-05-23 04:00:00,-30.3,-205.2,-70.7,-125.2,-95.5,-203.4,-105.8,-124.9,-22.6,-57.4,-268.7,-195.5,-88.2,-147.5,-219.2,-131.2,-996.1,-434.2,-348.7,-431.2,-219.2,-131.2,-996.1
2016-05-23 05:00:00,-31.5,-212.8,-73.4,-129.6,-99.3,-211.5,-110.3,-130.0,-23.5,-59.6,-279.2,-203.8,-91.9,-152.8,-227.2,-136.8,-1034.2,-451.8,-362.3,-448.5,-227.2,-136.8,-1034.2
2016-05-23 06:00:00,-34.0,-229.6,-79.3,-139.5,-107.4,-229.0,-119.8,-140.8,-25.4,-64.4,-301.3,-220.7,-99.6,-165.1,-245.1,-148.4,-1116.7,-489.6,-391.1,-485.4,-245.1,-148.4,-1116.7
2016-05-23 07:00:00,-38.4,-259.4,-89.6,-157.2,-121.1,-259.1,-135.3,-159.1,-28.7,-72.6,-340.1,-249.1,-112.7,-186.4,-277.0,-167.8,-1261.5,-553.4,-441.4,-548.2,-277.0,-167.8,-1261.5
2016-05-23 08:00:00,-45.0,-304.7,-105.3,-184.7,-142.0,-304.0,-158.4,-186.5,-33.6,-85.2,-399.6,-292.2,-132.6,-218.4,-325.3,-196.9,-1480.5,-648.9,-518.3,-643.2,-325.3,-196.9,-1480.5
2016-05-23 09:00:00,-55.6,-376.9,-130.3,-229.4,-176.1,-377.0,-196.4,-230.5,-41.5,-105.5,-495.5,-362.7,-165.0,-269.1,-405.1,-243.3,-1828.8,-803.8,-642.5,-796.8,-405.1,-243.3,-1828.8
2016-05-23 10:00:00,-66.2,-447.5,-155.0,-273.2,-208.9,-446.7,-232.2,-272.5,-49.2,-125.1,-589.8,-428.9,-196.1,-319.6,-482.8,-288.3,-2170.8,-951.4,-764.1,-944.5,-482.8,-288.3,-2170.8
2016-05-23 11:00:00,-70.0,-473.4,-163.8,-290.3,-220.3,-471.8,-243.5,-287.5,-52.0,-132.5,-626.5,-450.9,-207.1,-337.1,-511.3,-304.6,-2301.7,-1002.8,-811.0,-995.1,-511.3,-304.6,-2301.7
2016-05-23 12:00:00,-70.8,-479.4,-165.9,-293.8,-222.1,-477.2,-244.5,-289.4,-52.5,-133.8,-633.7,-453.5,-209.1,-341.8,-517.6,-307.2,-2333.4,-1011.1,-820.0,-1004.4,-517.6,-307.2,-2333.4
2016-05-23 13:00:00,-68.9,-467.9,-161.8,-285.2,-216.1,-464.3,-236.5,-281.5,-51.2,-130.1,-617.2,-439.1,-202.9,-333.7,-503.8,-298.8,-2276.4,-982.3,-798.4,-975.7,-503.8,-298.8,-2276.4
2016-05-23 14:00:00,-71.5,-486.0,-168.1,-295.8,-225.1,-481.0,-246.4,-294.0,-53.3,-135.8,-641.3,-457.4,-210.6,-346.3,-522.6,-310.1,-2365.4,-1021.4,-830.4,-1014.3,-522.6,-310.1,-2365.4
2016-05-23 15:00:00,-76.6,-518.9,-178.9,-315.4,-240.3,-512.1,-264.1,-315.3,-56.9,-145.3,-686.5,-489.2,-224.5,-370.1,-554.6,-331.9,-2535.3,-1091.5,-888.6,-1083.8,-554.6,-331.9,-2535.3
2016-05-23 16:00:00,-75.4,-511.8,-176.8,-311.0,-237.1,-505.9,-259.1,-309.9,-56.1,-142.5,-676.2,-480.4,-221.8,-365.5,-548.6,-328.2,-2499.7,-1074.9,-874.7,-1067.7,-548.6,-328.2,-2499.7
2016-05-23 17:00:00,-76.7,-521.6,-179.2,-317.7,-241.0,-511.8,-263.4,-317.6,-57.2,-146.1,-691.4,-488.3,-224.3,-370.4,-555.7,-333.2,-2543.8,-1092.7,-894.7,-1083.1,-555.7,-333.2,-2543.8
2016-05-23 18:00:00,-69.2,-472.3,-161.4,-287.9,-216.9,-461.9,-238.1,-286.3,-51.6,-131.8,-625.3,-441.3,-201.8,-334.7,-502.0,-299.7,-2304.4,-986.3,-808.6,-977.8,-502.0,-299.7,-2304.4
2016-05-23 19:00:00,-56.4,-385.0,-131.6,-233.1,-176.3,-376.2,-193.7,-232.4,-42.0,-106.9,-507.0,-359.4,-163.8,-273.9,-408.4,-243.3,-1876.2,-802.3,-655.9,-797.1,-408.4,-243.3,-1876.2
2016-05-23 20:00:00,-45.9,-313.7,-107.2,-189.3,-143.4,-307.4,-157.6,-188.9,-34.2,-86.6,-411.9,-292.7,-133.4,-223.7,-333.4,-197.7,-1522.5,-653.9,-532.7,-649.8,-333.4,-197.7,-1522.5
2016-05-23 21:00:00,-39.8,-270.0,-92.7,-161.9,-124.9,-268.0,-137.9,-163.1,-29.6,-74.5,-355.3,-255.2,-116.6,-193.6,-288.2,-172.5,-1307.1,-569.1,-459.3,-565.5,-288.2,-172.5,-1307.1
2016-05-23 22:00:00,-36.1,-244.2,-83.9,-145.8,-113.1,-242.8,-124.8,-147.1,-26.7,-67.2,-320.2,-230.0,-105.1,-176.0,-261.1,-155.8,-1179.0,-514.7,-414.2,-511.1,-261.1,-155.8,-1179.0
2016-05-23 23:00:00,-32.4,-218.6,-75.2,-132.3,-101.4,-218.0,-112.0,-132.2,-24.0,-60.6,-288.6,-206.9,-94.5,-157.3,-234.8,-140.2,-1061.4,-462.3,-373.2,-458.7,-234.8,-140.2,-1061.4
2016-05-24 00:00:00,-30.8,-205.4,-71.1,-125.6,-95.8,-206.9,-106.8,-124.9,-22.8,-57.6,-272.8,-198.1,-89.9,-147.7,-222.7,-133.0,-1001.8,-438.6,-353.2,-435.6,-222.7,-133.0,-1001.8
2016-05-24 01:00:00,-30.3,-201.2,-69.8,-123.7,-94.0,-203.7,-105.3,-122.6,-22.4,-56.8,-267.6,-195.8,-88.7,-144.5,-219.1,-130.8,-984.1,-431.6,-346.8,-428.9,-219.1,-130.8,-984.1
2016-05-24 02:00:00,-30.3,-200.9,-69.7,-123.5,-93.8,-203.4,-105.0,-122.4,-22.3,-56.8,-266.9,-195.4,-88.5,-144.2,-218.7,-130.6,-982.0,-430.8,-346.0,-428.1,-218.7,-130.6,-982.0
2016-05-24 03:00:00,-30.2,-200.1,-69.4,-123.0,-93.5,-202.6,-104.6,-122.0,-22.3,-56.5,-266.1,-194.8,-88.2,-143.7,-217.9,-130.1,-978.5,-429.2,-344.8,-426.7,-217.9,-130.1,-978.5
2016-05-24 04:00:00,-30.5,-202.1,-70.1,-124.3,-94.8,-204.7,-105.8,-123.1,-22.6,-57.0,-269.3,-197.0,-89.2,-145.3,-220.2,-131.4,-989.3,-433.7,-348.9,-431.5,-220.2,-131.4,-989.3
2016-05-24 05:00:00,-31.6,-210.7,-72.8,-129.4,-98.9,-212.5,-110.0,-127.6,-23.4,-59.5,-279.5,-205.0,-93.0,-150.6,-228.7,-136.8,-1029.3,-450.0,-362.4,-448.6,-228.7,-136.8,-1029.3
2016-05-24 06:00:00,-34.2,-228.4,-78.7,-139.9,-107.2,-229.5,-118.7,-138.1,-25.3,-64.4,-302.0,-221.8,-100.8,-162.7,-247.0,-148.0,-1117.5,-486.3,-391.7,-485.4,-247.0,-148.0,-1117.5
2016-05-24 07:00:00,-38.6,-258.3,-88.9,-157.9,-121.1,-259.1,-133.9,-156.5,-28.6,-72.7,-341.2,-250.5,-113.8,-183.5,-278.7,-167.1,-1265.3,-549.5,-442.6,-547.8,-278.7,-167.1,-1265.3
2016-05-24 08:00:00,-45.3,-303.8,-104.1,-185.2,-142.2,-304.0,-157.1,-184.2,-33.6,-85.3,-401.0,-294.0,-133.1,-215.0,-327.0,-196.1,-1482.7,-645.3,-519.8,-642.0,-327.0,-196.1,-1482.7
2016-05-24 09:00:00,-55.9,-377.7,-129.1,-229.7,-175.9,-376.3,-194.6,-229.2,-41.6,-106.3,-497.4,-364.0,-164.3,-264.7,-405.9,-243.9,-1824.0,-800.1,-645.2,-793.1,-405.9,-243.9,-1824.0
2016-05-24 10:00:00,-66.2,-447.9,-153.1,-272.8,-207.6,-446.9,-230.6,-272.8,-49.2,-126.0,-591.6,-432.0,-194.6,-313.8,-482.2,-289.8,-2158.4,-950.3,-766.7,-940.5,-482.2,-289.8,-2158.4
2016-05-24 11:00:00,-70.0,-472.4,-161.5,-288.3,-219.8,-471.3,-243.5,-289.8,-51.9,-132.7,-626.0,-456.9,-205.0,-331.4,-509.5,-305.7,-2274.2,-1004.6,-810.7,-993.3,-509.5,-305.7,-2274.2
2016-05-24 12:00:00,-71.1,-475.0,-163.1,-290.8,-221.4,-476.0,-245.9,-294.4,-52.4,-133.4,-632.7,-460.9,-206.4,-336.4,-514.4,-307.9,-2300.6,-1016.4,-818.5,-1003.7,-514.4,-307.9,-2300.6
2016-05-24 13:00:00,-69.6,-461.5,-158.6,-282.6,-215.4,-463.2,-239.1,-287.3,-51.0,-129.2,-615.5,-448.2,-200.1,-329.3,-499.6,-298.3,-2248.5,-989.6,-795.7,-977.7,-499.6,-298.3,-2248.5
2016-05-24 14:00:00,-72.3,-480.7,-164.8,-293.4,-224.8,-481.3,-248.6,-297.2,-53.2,-134.4,-639.3,-466.3,-208.4,-342.8,-519.1,-309.6,-2340.7,-1027.1,-826.8,-1017.5,-519.1,-309.6,-2340.7
2016-05-24 15:00:00,-77.2,-512.0,-175.1,-313.1,-241.3,-512.2,-265.8,-316.2,-56.8,-142.8,-684.1,-499.5,-224.0,-365.6,-553.3,-329.9,-2509.8,-1094.3,-883.6,-1089.0,-553.3,-329.9,-2509.8
2016-05-24 16:00:00,-76.3,-505.2,-173.2,-308.7,-237.5,-508.0,-261.6,-313.1,-55.8,-140.8,-674.0,-490.9,-220.2,-360.9,-546.1,-325.5,-2477.5,-1082.6,-870.6,-1072.0,-546.1,-325.5,-2477.5
2016-05-24 17:00:00,-77.5,-512.4,-175.1,-313.1,-243.6,-514.7,-266.4,-316.9,-56.8,-142.2,-688.0,-500.7,-224.5,-366.4,-553.6,-329.7,-2516.9,-1098.1,-887.0,-1091.6,-553.6,-329.7,-2516.9
2016-05-24 18:00:00,-69.9,-460.8,-157.6,-282.7,-220.3,-464.2,-241.2,-285.9,-51.3,-127.7,-621.4,-452.6,-202.1,-330.2,-501.6,-297.1,-2262.2,-991.2,-800.4,-984.9,-501.6,-297.1,-2262.2
2016-05-24 19:00:00,-57.0,-374.2,-127.9,-229.4,-178.0,-378.5,-195.9,-232.1,-41.7,-103.8,-505.2,-367.5,-164.0,-269.1,-408.7,-240.9,-1845.8,-806.5,-650.7,-800.6,-408.7,-240.9,-1845.8
2016-05-24 20:00:00,-46.4,-305.0,-104.2,-186.6,-143.6,-309.5,-159.7,-188.7,-33.9,-85.0,-411.2,-298.8,-133.2,-219.1,-333.6,-196.3,-1500.3,-657.9,-530.2,-651.1,-333.6,-196.3,-1500.3
2016-05-24 21:00:00,-39.8,-266.5,-91.0,-161.8,-123.3,-269.6,-137.9,-162.4,-29.2,-74.6,-354.2,-258.4,-116.4,-189.6,-289.2,-171.2,-1305.3,-569.9,-458.0,-564.4,-289.2,-171.2,-1305.3
2016-05-24 22:00:00,-36.1,-240.6,-82.6,-145.8,-110.8,-244.0,-124.6,-146.6,-26.4,-67.5,-319.8,-232.7,-105.0,-172.3,-261.3,-154.7,-1179.7,-515.3,-413.8,-510.0,-261.3,-154.7,-1179.7
2016-05-24 23:00:00,-32.3,-216.8,-74.2,-131.6,-100.8,-217.9,-112.2,-132.1,-23.9,-60.7,-288.5,-209.6,-94.8,-154.3,-234.4,-139.3,-1058.5,-462.2,-373.0,-458.7,-234.4,-139.3,-1058.5
2016-05-25 00:00:00,-30.3,-207.2,-70.3,-125.7,-97.0,-204.4,-106.5,-125.4,-22.7,-57.6,-274.6,-199.4,-91.1,-145.8,-222.0,-133.2,-1008.7,-436.3,-355.0,-436.3,-222.0,-133.2,-1008.7
2016-05-25 01:00:00,-29.6,-204.6,-69.2,-124.2,-96.1,-200.2,-104.8,-123.3,-22.4,-56.7,-271.0,-196.4,-90.2,-143.0,-218.5,-131.6,-995.5,-428.4,-350.1,-429.7,-218.5,-131.6,-995.5
2016-05-25 02:00:00,-29.6,-204.1,-69.1,-124.0,-95.9,-199.9,-104.6,-123.1,-22.4,-56.6,-270.4,-196.0,-90.1,-142.7,-218.1,-131.4,-993.7,-427.6,-349.4,-428.8,-218.1,-131.4,-993.7
2016-05-25 03:00:00,-29.5,-203.6,-68.8,-123.6,-95.6,-199.1,-104.2,-122.7,-22.3,-56.4,-269.5,-195.4,-89.8,-142.2,-217.3,-130.9,-989.8,-426.0,-348.2,-427.4,-217.3,-130.9,-989.8
2016-05-25 04:00:00,-29.8,-206.0,-69.6,-125.0,-96.8,-200.9,-105.2,-124.4,-22.6,-57.2,-272.2,-197.8,-90.8,-144.0,-219.8,-132.2,-998.5,-430.5,-352.0,-432.6,-219.8,-132.2,-998.5
2016-05-25 05:00:00,-31.1,-213.7,-72.5,-129.8,-100.7,-208.9,-109.1,-129.8,-23.5,-59.5,-282.7,-205.1,-94.2,-150.0,-229.3,-137.2,-1035.9,-447.8,-365.7,-449.3,-229.3,-137.2,-1035.9
2016-05-25 06:00:00,-33.7,-230.4,-78.5,-140.3,-109.1,-226.4,-118.2,-140.6,-25.4,-64.4,-306.1,-221.6,-101.7,-162.3,-248.8,-148.5,-1119.6,-485.1,-395.8,-485.6,-248.8,-148.5,-1119.6
2016-05-25 07:00:00,-38.1,-259.8,-88.6,-158.2,-123.1,-255.9,-134.0,-158.7,-28.7,-72.6,-345.8,-250.2,-115.0,-183.2,-280.9,-167.9,-1263.8,-548.6,-447.1,-548.4,-280.9,-167.9,-1263.8
2016-05-25 08:00:00,-44.6,-304.0,-104.1,-185.6,-144.1,-300.8,-157.8,-185.9,-33.6,-85.1,-405.2,-293.6,-135.3,-215.1,-328.7,-197.2,-1484.8,-644.5,-523.9,-644.0,-328.7,-197.2,-1484.8
2016-05-25 09:00:00,-55.3,-374.6,-129.3,-230.1,-177.5,-374.8,-196.5,-229.1,-41.4,-104.8,-500.0,-362.4,-167.2,-265.7,-404.6,-245.2,-1845.4,-800.3,-646.3,-795.2,-404.6,-245.2,-1845.4
2016-05-25 10:00:00,-65.7,-444.9,-153.5,-272.5,-210.0,-445.1,-233.7,-271.1,-49.0,-123.7,-591.7,-429.6,-198.3,-315.8,-477.2,-291.2,-2183.6,-949.9,-764.4,-943.7,-477.2,-291.2,-2183.6
2016-05-25 11:00:00,-69.3,-471.1,-162.3,-287.4,-221.2,-470.8,-247.1,-286.7,-51.5,-130.5,-622.3,-454.9,-209.9,-335.1,-501.3,-307.8,-2302.1,-1004.6,-804.3,-999.9,-501.3,-307.8,-2302.1
2016-05-25 12:00:00,-69.8,-477.4,-163.8,-290.1,-223.2,-475.2,-250.1,-288.4,-52.0,-131.7,-628.7,-461.2,-212.8,-338.9,-504.8,-311.2,-2322.1,-1013.7,-812.3,-1012.9,-504.8,-311.2,-2322.1
2016-05-25 13:00:00,-67.8,-466.5,-159.2,-282.2,-217.2,-461.6,-243.4,-280.1,-50.6,-128.0,-612.5,-450.5,-208.1,-330.3,-491.3,-302.4,-2258.1,-985.2,-791.1,-988.8,-491.3,-302.4,-2258.1
